t(s),E(s),F(s),theta,E(theta),F(theta)
737.4,0.0004313199,0.9133035,1.581309,0.2011342,0.9133035
738,0.0004444268,0.9135663,1.582596,0.2072462,0.9135663
738.6,0.0004366184,0.9138306,1.583882,0.203605,0.9138306
739.2,0.0004617168,0.9141001,1.585169,0.2153089,0.9141001
739.8,0.0005027108,0.9143894,1.586456,0.2344253,0.9143894
740.4,0.0005404513,0.9147023,1.587742,0.2520246,0.9147023
741,0.0005242768,0.9150218,1.589029,0.2444821,0.9150218
741.6,0.0005543948,0.9153454,1.590316,0.2585268,0.9153454
742.2,0.0005687101,0.9156823,1.591602,0.2652023,0.9156823
742.8,0.0005695468,0.9160238,1.592889,0.2655925,0.9160238
743.4,0.0005955747,0.9163733,1.594176,0.2777299,0.9163733
744,0.0005891607,0.9167287,1.595462,0.2747389,0.9167287
744.6,0.0005546737,0.9170719,1.596749,0.2586568,0.9170719
745.2,0.0005651778,0.9174078,1.598036,0.2635551,0.9174078
745.8,0.0005354316,0.917738,1.599322,0.2496838,0.917738
746.4,0.0004725927,0.9180404,1.600609,0.2203806,0.9180404
747,0.0004988066,0.9183318,1.601896,0.2326047,0.9183318
747.6,0.0004814236,0.9186259,1.603182,0.2244987,0.9186259
748.2,0.000474266,0.9189126,1.604469,0.2211609,0.9189126
748.8,0.0005442625,0.9192182,1.605756,0.2538019,0.9192182
749.4,0.000538778,0.9195431,1.607042,0.2512443,0.9195431
750,0.0005440766,0.919868,1.608329,0.2537152,0.919868
750.6,0.0005067079,0.9201832,1.609616,0.2362893,0.9201832
751.2,0.0005741016,0.9205074,1.610902,0.2677165,0.9205074
751.8,0.0005342231,0.9208399,1.612189,0.2491203,0.9208399
752.4,0.000504384,0.9211515,1.613476,0.2352056,0.9211515
753,0.0005386851,0.9214644,1.614762,0.251201,0.9214644
753.6,0.0005525357,0.9217918,1.616049,0.2576598,0.9217918
754.2,0.000525857,0.9221153,1.617336,0.245219,0.9221153
754.8,0.0004751026,0.9224156,1.618622,0.221551,0.9224156
755.4,0.0004794715,0.922702,1.619909,0.2235884,0.922702
756,0.0004502831,0.9229809,1.621196,0.2099771,0.9229809
756.6,0.0004257425,0.9232437,1.622482,0.1985333,0.9232437
757.2,0.0003975765,0.9234907,1.623769,0.1853989,0.9234907
757.8,0.0003676444,0.9237203,1.625056,0.1714409,0.9237203
758.4,0.000372943,0.9239424,1.626342,0.1739117,0.9239424
759,0.000374988,0.9241668,1.627629,0.1748654,0.9241668
759.6,0.0003594642,0.9243872,1.628916,0.1676263,0.9243872
760.2,0.0003478446,0.9245994,1.630202,0.1622078,0.9245994
760.8,0.0003631825,0.9248127,1.631489,0.1693602,0.9248127
761.4,0.0003773119,0.9250348,1.632776,0.1759491,0.9250348
762,0.00040083,0.9252683,1.634062,0.1869161,0.9252683
762.6,0.0004388494,0.9255202,1.635349,0.2046454,0.9255202
763.2,0.0004688745,0.9257925,1.636636,0.2186467,0.9257925
763.8,0.000450376,0.9260682,1.637922,0.2100205,0.9260682
764.4,0.0004241622,0.9263306,1.639209,0.1977964,0.9263306
765,0.000424627,0.9265852,1.640496,0.1980131,0.9265852
765.6,0.0004016666,0.9268331,1.641782,0.1873062,0.9268331
766.2,0.0003494249,0.9270585,1.643069,0.1629447,0.9270585
766.8,0.0003614163,0.9272717,1.644356,0.1685366,0.9272717
767.4,0.0003554671,0.9274868,1.645642,0.1657623,0.9274868
768,0.0003526784,0.9276992,1.646929,0.1644619,0.9276992
768.6,0.0003605797,0.9279132,1.648216,0.1681464,0.9279132
769.2,0.0003584417,0.9281289,1.649502,0.1671494,0.9281289
769.8,0.0003933005,0.9283544,1.650789,0.1834049,0.9283544
770.4,0.0003957174,0.9285911,1.652075,0.1845319,0.9285911
771,0.0004036187,0.9288309,1.653362,0.1882165,0.9288309
771.6,0.0003883738,0.9290685,1.654649,0.1811075,0.9290685
772.2,0.0003827964,0.9292999,1.655935,0.1785066,0.9292999
772.8,0.0003903259,0.9295318,1.657222,0.1820178,0.9295318
773.4,0.0003722923,0.9297606,1.658509,0.1736083,0.9297606
774,0.0003518418,0.9299778,1.659795,0.1640717,0.9299778
774.6,0.0003678303,0.9301937,1.661082,0.1715276,0.9301937
775.2,0.0003740585,0.9304163,1.662369,0.1744319,0.9304163
775.8,0.0003768472,0.9306416,1.663655,0.1757323,0.9306416
776.4,0.0003877231,0.930871,1.664942,0.180804,0.930871
777,0.0003978554,0.9311066,1.666229,0.1855289,0.9311066
777.6,0.0004173764,0.9313512,1.667515,0.194632,0.9313512
778.2,0.0004191425,0.9316022,1.668802,0.1954556,0.9316022
778.8,0.0003972047,0.9318471,1.670089,0.1852255,0.9318471
779.4,0.0004194214,0.932092,1.671375,0.1955856,0.932092
780,0.0004213735,0.9323443,1.672662,0.196496,0.9323443
780.6,0.0003933935,0.9325887,1.673949,0.1834482,0.9325887
781.2,0.0004276946,0.932835,1.675235,0.1994436,0.932835
781.8,0.0004119849,0.9330869,1.676522,0.1921178,0.9330869
782.4,0.0004081736,0.933333,1.677809,0.1903406,0.933333
783,0.0004232326,0.9335824,1.679095,0.1973629,0.9335824
783.6,0.0004126356,0.9338332,1.680382,0.1924213,0.9338332
784.2,0.0004193285,0.9340828,1.681669,0.1955423,0.9340828
784.8,0.0004430325,0.9343415,1.682955,0.206596,0.9343415
785.4,0.0004499113,0.9346094,1.684242,0.2098038,0.9346094
786,0.0004495394,0.9348792,1.685529,0.2096304,0.9348792
786.6,0.0004579985,0.9351515,1.686815,0.213575,0.9351515
787.2,0.000456883,0.9354259,1.688102,0.2130548,0.9354259
787.8,0.0004421029,0.9356956,1.689389,0.2061625,0.9356956
788.4,0.0004400578,0.9359603,1.690675,0.2052089,0.9359603
789,0.0004147736,0.9362167,1.691962,0.1934183,0.9362167
789.6,0.0003855851,0.9364568,1.693249,0.179807,0.9364568
790.2,0.0004033399,0.9366935,1.694535,0.1880865,0.9366935
790.8,0.0003695965,0.9369254,1.695822,0.1723512,0.9369254
791.4,0.0003425461,0.937139,1.697109,0.1597369,0.937139
792,0.000377219,0.937355,1.698395,0.1759057,0.937355
792.6,0.0003752669,0.9375807,1.699682,0.1749954,0.9375807
793.2,0.0003402222,0.9377953,1.700969,0.1586532,0.9377953
793.8,0.0003595572,0.9380053,1.702255,0.1676696,0.9380053
794.4,0.0003616952,0.9382217,1.703542,0.1686666,0.9382217
795,0.0003668078,0.9384402,1.704829,0.1710507,0.9384402
795.6,0.0003527713,0.9386561,1.706115,0.1645052,0.9386561
796.2,0.000364205,0.9388712,1.707402,0.169837,0.9388712
796.8,0.0003840048,0.9390956,1.708689,0.1790701,0.9390956
797.4,0.0003706191,0.939322,1.709975,0.172828,0.939322
798,0.0003489601,0.9395379,1.711262,0.162728,0.9395379
798.6,0.0003601149,0.9397506,1.712549,0.1679297,0.9397506
799.2,0.0003603008,0.9399667,1.713835,0.1680164,0.9399667
799.8,0.0003430109,0.9401777,1.715122,0.1599537,0.9401777
800.4,0.000338363,0.9403821,1.716409,0.1577863,0.9403821
801,0.0003194928,0.9405795,1.717695,0.1489867,0.9405795
801.6,0.0003550953,0.9407819,1.718982,0.1655889,0.9407819
802.2,0.0003387348,0.94099,1.720269,0.1579597,0.94099
802.8,0.0003230251,0.9411886,1.721555,0.1506339,0.9411886
803.4,0.0003234899,0.9413825,1.722842,0.1508506,0.9413825
804,0.0003306476,0.9415788,1.724129,0.1541884,0.9415788
804.6,0.000297462,0.9417672,1.725415,0.1387132,0.9417672
805.2,0.0002946733,0.9419448,1.726702,0.1374128,0.9419448
805.8,0.0002885381,0.9421198,1.727989,0.1345518,0.9421198
806.4,0.0002805438,0.9422905,1.729275,0.1308239,0.9422905
807,0.0002890029,0.9424614,1.730562,0.1347686,0.9424614
807.6,0.000269389,0.9426289,1.731849,0.1256222,0.9426289
808.2,0.00028891,0.9427964,1.733135,0.1347252,0.9427964
808.8,0.0002996,0.9429729,1.734422,0.1397102,0.9429729
809.4,0.0002964395,0.9431518,1.735709,0.1382364,0.9431518
810,0.0003056422,0.9433324,1.736995,0.1425278,0.9433324
810.6,0.0002942085,0.9435123,1.738282,0.137196,0.9435123
811.2,0.0003361321,0.9437014,1.739569,0.1567459,0.9437014
811.8,0.0003234899,0.9438993,1.740855,0.1508506,0.9438993
812.4,0.0003160534,0.9440912,1.742142,0.1473828,0.9440912
813,0.0003408729,0.9442883,1.743429,0.1589567,0.9442883
813.6,0.0003090816,0.9444832,1.744715,0.1441317,0.9444832
814.2,0.0002906761,0.9446632,1.746002,0.1355488,0.9446632
814.8,0.00028891,0.944837,1.747289,0.1347252,0.944837
815.4,0.0002913268,0.9450111,1.748575,0.1358523,0.9450111
816,0.0002812875,0.9451829,1.749862,0.1311707,0.9451829
816.6,0.0002702256,0.9453484,1.751149,0.1260123,0.9453484
817.2,0.0002945803,0.9455178,1.752435,0.1373694,0.9455178
817.8,0.0003096393,0.9456991,1.753722,0.1443918,0.9456991
818.4,0.0003220956,0.9458886,1.755009,0.1502004,0.9458886
819,0.0003162393,0.9460801,1.756295,0.1474695,0.9460801
819.6,0.0003532361,0.9462809,1.757582,0.164722,0.9462809
820.2,0.0003263716,0.9464848,1.758869,0.1521944,0.9464848
820.8,0.0003494249,0.9466876,1.760155,0.1629447,0.9466876
821.4,0.0003560248,0.9468992,1.761442,0.1660224,0.9468992
822,0.000362067,0.9471146,1.762729,0.16884,0.9471146
822.6,0.0003589994,0.9473309,1.764015,0.1674095,0.9473309
823.2,0.0003617881,0.9475472,1.765302,0.16871,0.9475472
823.8,0.000344963,0.9477592,1.766589,0.160864,0.9477592
824.4,0.0003657853,0.9479724,1.767875,0.1705739,0.9479724
825,0.0003473798,0.9481864,1.769162,0.161991,0.9481864
825.6,0.000321259,0.948387,1.770449,0.1498103,0.948387
826.2,0.0003393855,0.9485852,1.771735,0.1582631,0.9485852
826.8,0.0003520277,0.9487926,1.773022,0.1641584,0.9487926
827.4,0.0003650416,0.9490077,1.774308,0.1702271,0.9490077
828,0.0003532361,0.9492232,1.775595,0.164722,0.9492232
828.6,0.0003348307,0.9494296,1.776882,0.1561391,0.9494296
829.2,0.0003634614,0.9496391,1.778168,0.1694902,0.9496391
829.8,0.0003314842,0.9498476,1.779455,0.1545785,0.9498476
830.4,0.0002926282,0.9500348,1.780742,0.1364591,0.9500348
831,0.0002870508,0.9502087,1.782028,0.1338583,0.9502087
831.6,0.0002620454,0.9503734,1.783315,0.1221977,0.9503734
832.2,0.0002612088,0.9505304,1.784602,0.1218075,0.9505304
832.8,0.0002351809,0.9506793,1.785888,0.1096701,0.9506793
833.4,0.0002236542,0.950817,1.787175,0.104295,0.950817
834,0.0002385273,0.9509556,1.788462,0.1112307,0.9509556
834.6,0.0002310908,0.9510965,1.789748,0.1077628,0.9510965
835.2,0.0002191923,0.9512316,1.791035,0.1022143,0.9512316
835.8,0.0002449414,0.9513708,1.792322,0.1142217,0.9513708
836.4,0.000258699,0.9515219,1.793608,0.1206372,0.9515219
837,0.0002774763,0.9516828,1.794895,0.1293934,0.9516828
837.6,0.0002771044,0.9518492,1.796182,0.12922,0.9518492
838.2,0.0002940226,0.9520205,1.797468,0.1371094,0.9520205
838.8,0.0002770115,0.9521918,1.798755,0.1291767,0.9521918
839.4,0.0002873297,0.9523611,1.800042,0.1339883,0.9523611
840,0.0002594426,0.9525251,1.801328,0.1209839,0.9525251
840.6,0.0002732932,0.952685,1.802615,0.1274428,0.952685
841.2,0.0002624173,0.9528457,1.803902,0.1223711,0.9528457
841.8,0.0002635327,0.9530035,1.805188,0.1228912,0.9530035
842.4,0.0002689242,0.9531632,1.806475,0.1254054,0.9531632
843,0.0002783129,0.9533274,1.807762,0.1297836,0.9533274
843.6,0.0002632539,0.9534898,1.809048,0.1227612,0.9534898
844.2,0.0002667862,0.9536489,1.810335,0.1244084,0.9536489
844.8,0.0002813805,0.9538133,1.811622,0.131214,0.9538133
845.4,0.000278127,0.9539812,1.812908,0.1296969,0.9539812
846,0.0002810086,0.9541489,1.814195,0.1310406,0.9541489
846.6,0.0002895607,0.9543201,1.815482,0.1350287,0.9543201
847.2,0.0003094534,0.9544998,1.816768,0.1443051,0.9544998
847.8,0.0002777551,0.9546759,1.818055,0.1295235,0.9546759
848.4,0.0002850987,0.9548448,1.819342,0.132948,0.9548448
849,0.0002878874,0.9550167,1.820628,0.1342484,0.9550167
849.6,0.0002604652,0.9551812,1.821915,0.1214608,0.9551812
850.2,0.0002492174,0.9553341,1.823202,0.1162157,0.9553341
850.8,0.0002402935,0.955481,1.824488,0.1120543,0.955481
851.4,0.0002374119,0.9556243,1.825775,0.1107105,0.9556243
852,0.0002425245,0.9557682,1.827062,0.1130946,0.9557682
852.6,0.0002495892,0.9559159,1.828348,0.1163891,0.9559159
853.2,0.0002378766,0.9560621,1.829635,0.1109272,0.9560621
853.8,0.0002514483,0.9562089,1.830922,0.117256,0.9562089
854.4,0.0002475442,0.9563586,1.832208,0.1154354,0.9563586
855,0.0002352738,0.9565035,1.833495,0.1097135,0.9565035
855.6,0.0002276514,0.9566423,1.834782,0.106159,0.9566423
856.2,0.0002126853,0.9567744,1.836068,0.09917996,0.9567744
856.8,0.0002144515,0.9569026,1.837355,0.1000036,0.9569026
857.4,0.000198277,0.9570264,1.838642,0.09246103,0.9570264
858,0.0002019023,0.9571465,1.839928,0.0941516,0.9571465
858.6,0.00020906,0.9572697,1.841215,0.09748939,0.9572697
859.2,0.0002032967,0.9573934,1.842502,0.09480182,0.9573934
859.8,0.0002147304,0.9575189,1.843788,0.1001336,0.9575189
860.4,0.0002250486,0.9576508,1.845075,0.1049452,0.9576508
861,0.0002382485,0.9577898,1.846362,0.1111006,0.9577898
861.6,0.0002227247,0.9579281,1.847648,0.1038615,0.9579281
862.2,0.000224119,0.9580621,1.848935,0.1045117,0.9580621
862.8,0.0002275584,0.9581976,1.850222,0.1061156,0.9581976
863.4,0.0002086882,0.9583285,1.851508,0.097316,0.9583285
864,0.0001949306,0.9584496,1.852795,0.09090051,0.9584496
864.6,0.0001958601,0.9585668,1.854082,0.09133399,0.9585668
865.2,0.0001906545,0.9586828,1.855368,0.08890651,0.9586828
865.8,0.0002045051,0.9588013,1.856655,0.09536534,0.9588013
866.4,0.0002122205,0.9589263,1.857942,0.09896322,0.9589263
867,0.0002293246,0.9590588,1.859228,0.1069392,0.9590588
867.6,0.0002426174,0.9592004,1.860515,0.113138,0.9592004
868.2,0.0002520061,0.9593488,1.861802,0.1175161,0.9593488
868.8,0.0002677158,0.9595047,1.863088,0.1248419,0.9595047
869.4,0.0002587919,0.9596626,1.864375,0.1206805,0.9596626
870,0.0002507976,0.9598155,1.865662,0.1169526,0.9598155
870.6,0.0002514483,0.9599662,1.866948,0.117256,0.9599662
871.2,0.0002572117,0.9601188,1.868235,0.1199436,0.9601188
871.8,0.0002550737,0.9602725,1.869522,0.1189466,0.9602725
872.4,0.0002494033,0.9604238,1.870808,0.1163024,0.9604238
873,0.0002517272,0.9605742,1.872095,0.1173861,0.9605742
873.6,0.0002532145,0.9607256,1.873382,0.1180796,0.9607256
874.2,0.0002383414,0.9608731,1.874668,0.111144,0.9608731
874.8,0.0002379696,0.961016,1.875955,0.1109706,0.961016
875.4,0.0002249556,0.9611549,1.877242,0.1049019,0.9611549
876,0.0002331358,0.9612923,1.878528,0.1087165,0.9612923
876.6,0.0002291387,0.961431,1.879815,0.1068525,0.961431
877.2,0.0002408513,0.961572,1.881102,0.1123144,0.961572
877.8,0.0002390851,0.961716,1.882388,0.1114908,0.961716
878.4,0.0002451273,0.9618612,1.883675,0.1143084,0.9618612
879,0.0002420597,0.9620074,1.884962,0.1128779,0.9620074
879.6,0.0002170543,0.9621451,1.886248,0.1012173,0.9621451
880.2,0.0002184487,0.9622758,1.887535,0.1018675,0.9622758
880.8,0.0002247697,0.9624087,1.888822,0.1048152,0.9624087
881.4,0.0002009728,0.9625365,1.890108,0.09371812,0.9625365
882,0.0002024601,0.9626575,1.891395,0.09441169,0.9626575
882.6,0.0002085952,0.9627808,1.892682,0.09727265,0.9627808
883.2,0.000198277,0.9629029,1.893968,0.09246103,0.9629029
883.8,0.0002002291,0.9630224,1.895255,0.09337134,0.9630224
884.4,0.000206922,0.9631446,1.896541,0.09649239,0.9631446
885,0.0001944658,0.963265,1.897828,0.09068377,0.963265
885.6,0.0002008798,0.9633836,1.899115,0.09367477,0.9633836
886.2,0.0002048769,0.9635053,1.900401,0.09553873,0.9635053
886.8,0.0002118487,0.9636303,1.901688,0.09878982,0.9636303
887.4,0.0002045981,0.9637553,1.902975,0.09540869,0.9637553
888,0.0001956742,0.9638754,1.904261,0.09124729,0.9638754
888.6,0.0002067361,0.9639961,1.905548,0.09640569,0.9639961
889.2,0.0001830321,0.964113,1.906835,0.08535198,0.964113
889.8,0.000191863,0.9642255,1.908121,0.08947003,0.9642255
890.4,0.0001999502,0.964343,1.909408,0.0932413,0.964343
891,0.0001932573,0.964461,1.910695,0.09012025,0.964461
891.6,0.0001952094,0.9645775,1.911981,0.09103055,0.9645775
892.2,0.0001977193,0.9646954,1.913268,0.09220095,0.9646954
892.8,0.0002012516,0.9648151,1.914555,0.09384817,0.9648151
893.4,0.000191863,0.964933,1.915841,0.08947003,0.964933
894,0.0001925137,0.9650483,1.917128,0.08977346,0.9650483
894.6,0.0001858208,0.9651618,1.918415,0.08665242,0.9651618
895.2,0.0001857278,0.9652733,1.919701,0.08660907,0.9652733
895.8,0.0001894461,0.9653859,1.920988,0.08834298,0.9653859
896.4,0.0001944658,0.965501,1.922275,0.09068377,0.965501
897,0.0002018094,0.9656199,1.923561,0.09410825,0.9656199
897.6,0.0001928855,0.9657383,1.924848,0.08994686,0.9657383
898.2,0.0001867504,0.9658522,1.926135,0.0870859,0.9658522
898.8,0.0001881447,0.9659647,1.927421,0.08773611,0.9659647
899.4,0.0001830321,0.966076,1.928708,0.08535198,0.966076
900,0.0001718773,0.9661825,1.929995,0.08015023,0.9661825
900.6,0.000183311,0.9662891,1.931281,0.08548202,0.9662891
901.2,0.0001781983,0.9663975,1.932568,0.08309789,0.9663975
901.8,0.0001905616,0.9665081,1.933855,0.08886316,0.9665081
902.4,0.0002029249,0.9666262,1.935141,0.09462843,0.9666262
903,0.0002082234,0.9667495,1.936428,0.09709926,0.9667495
903.6,0.0002071079,0.9668741,1.937715,0.09657908,0.9668741
904.2,0.0002098966,0.9669992,1.939001,0.09787952,0.9669992
904.8,0.0001925137,0.96712,1.940288,0.08977346,0.96712
905.4,0.000187494,0.967234,1.941575,0.08743268,0.967234
906,0.0001855419,0.9673459,1.942861,0.08652237,0.9673459
906.6,0.0001808011,0.9674558,1.944148,0.08431163,0.9674558
907.2,0.0001814518,0.9675644,1.945435,0.08461507,0.9675644
907.8,0.0001863785,0.9676748,1.946721,0.0869125,0.9676748
908.4,0.0001749448,0.9677832,1.948008,0.08158071,0.9677832
909,0.0001932573,0.9678937,1.949295,0.09012025,0.9678937
909.6,0.0001968827,0.9680107,1.950581,0.09181082,0.9680107
910.2,0.0001991136,0.9681295,1.951868,0.09285116,0.9681295
910.8,0.0001922348,0.9682469,1.953155,0.08964342,0.9682469
911.4,0.0001954883,0.9683632,1.954441,0.0911606,0.9683632
912,0.0001828462,0.9684767,1.955728,0.08526528,0.9684767
912.6,0.000172528,0.9685833,1.957015,0.08045367,0.9685833
913.2,0.0001676012,0.9686854,1.958301,0.07815623,0.9686854
913.8,0.0001565394,0.9687826,1.959588,0.07299783,0.9687826
914.4,0.0001492887,0.9688744,1.960875,0.0696167,0.9688744
915,0.000150869,0.9689644,1.962161,0.07035361,0.9689644
915.6,0.0001402719,0.9690517,1.963448,0.06541195,0.9690517
916.2,0.0001483592,0.9691383,1.964735,0.06918322,0.9691383
916.8,0.0001543084,0.9692291,1.966021,0.07195748,0.9692291
917.4,0.0001467789,0.9693195,1.967308,0.06844631,0.9693195
918,0.0001513338,0.9694089,1.968595,0.07057035,0.9694089
918.6,0.0001497535,0.9694992,1.969881,0.06983344,0.9694992
919.2,0.0001493817,0.969589,1.971168,0.06966005,0.969589
919.8,0.000157376,0.969681,1.972455,0.07338797,0.969681
920.4,0.0001599788,0.9697762,1.973741,0.07460171,0.9697762
921,0.0001710406,0.9698755,1.975028,0.0797601,0.9698755
921.6,0.0001700181,0.9699778,1.976315,0.07928328,0.9699778
922.2,0.0001884236,0.9700854,1.977601,0.08786616,0.9700854
922.8,0.0001886095,0.9701985,1.978888,0.08795285,0.9701985
923.4,0.0001856349,0.9703107,1.980175,0.08656572,0.9703107
924,0.0001770828,0.9704196,1.981461,0.08257772,0.9704196
924.6,0.0001773617,0.9705259,1.982748,0.08270776,0.9705259
925.2,0.0001686238,0.9706297,1.984035,0.07863306,0.9706297
925.8,0.00016379,0.9707294,1.985321,0.07637897,0.9707294
926.4,0.0001585844,0.9708261,1.986608,0.07395149,0.9708261
927,0.0001546802,0.9709201,1.987895,0.07213088,0.9709201
927.6,0.0001504042,0.9710116,1.989181,0.07013687,0.9710116
928.2,0.0001599788,0.9711047,1.990468,0.07460171,0.9711047
928.8,0.0001489169,0.9711974,1.991755,0.06944331,0.9711974
929.4,0.0001611872,0.9712904,1.993041,0.07516523,0.9712904
930,0.0001714125,0.9713902,1.994328,0.0799335,0.9713902
930.6,0.0001878658,0.971498,1.995615,0.08760607,0.971498
931.2,0.0001926066,0.9716121,1.996901,0.08981681,0.9716121
931.8,0.0002092459,0.9717327,1.998188,0.09757608,0.9717327
932.4,0.0001948376,0.9718539,1.999475,0.09085716,0.9718539
933,0.0001959531,0.9719712,2.000761,0.09137734,0.9719712
933.6,0.0002009728,0.9720902,2.002048,0.09371812,0.9720902
934.2,0.0001887954,0.9722072,2.003335,0.08803955,0.9722072
934.8,0.0001868433,0.9723199,2.004621,0.08712924,0.9723199
935.4,0.0001738294,0.9724281,2.005908,0.08106054,0.9724281
936,0.0001806152,0.9725344,2.007195,0.08422494,0.9725344
936.6,0.0001677872,0.9726389,2.008481,0.07824293,0.9726389
937.2,0.0001537507,0.9727354,2.009768,0.0716974,0.9727354
937.8,0.0001453845,0.9728251,2.011055,0.06779609,0.9728251
938.4,0.0001374832,0.97291,2.012341,0.06411152,0.97291
939,0.0001373903,0.9729924,2.013628,0.06406817,0.9729924
939.6,0.0001362748,0.9730745,2.014915,0.063548,0.9730745
940.2,0.0001286523,0.973154,2.016201,0.05999347,0.973154
940.8,0.0001344156,0.9732329,2.017488,0.06268104,0.9732329
941.4,0.0001345086,0.9733136,2.018774,0.06272439,0.9733136
942,0.0001475226,0.9733982,2.020061,0.06879309,0.9733982
942.6,0.0001395283,0.9734843,2.021348,0.06506517,0.9734843
943.2,0.0001500324,0.9735712,2.022634,0.06996348,0.9735712
943.8,0.0001543084,0.9736625,2.023921,0.07195748,0.9736625
944.4,0.0001592351,0.9737566,2.025208,0.07425492,0.9737566
945,0.0001517056,0.9738499,2.026494,0.07074374,0.9738499
945.6,0.0001446409,0.9739388,2.027781,0.06744931,0.9739388
946.2,0.000148638,0.9740267,2.029068,0.06931326,0.9740267
946.8,0.0001518915,0.9741169,2.030354,0.07083044,0.9741169
947.4,0.0001399001,0.9742044,2.031641,0.06523856,0.9742044
948,0.0001365536,0.9742874,2.032928,0.06367804,0.9742874
948.6,0.000137855,0.9743697,2.034214,0.06428491,0.9743697
949.2,0.0001353452,0.9744517,2.035501,0.06311452,0.9744517
949.8,0.0001316269,0.9745318,2.036788,0.0613806,0.9745318
950.4,0.0001344156,0.9746116,2.038074,0.06268104,0.9746116
951,0.0001312551,0.9746913,2.039361,0.06120721,0.9746913
951.6,0.0001257706,0.9747684,2.040648,0.05864969,0.9747684
952.2,0.0001326495,0.9748459,2.041934,0.06185743,0.9748459
952.8,0.0001231679,0.9749226,2.043221,0.05743594,0.9749226
953.4,0.0001259566,0.9749974,2.044508,0.05873638,0.9749974
954,0.0001281875,0.9750736,2.045794,0.05977673,0.9750736
954.6,0.0001240974,0.9751493,2.047081,0.05786942,0.9751493
955.2,0.0001279087,0.9752249,2.048368,0.05964669,0.9752249
955.8,0.0001344156,0.9753036,2.049654,0.06268104,0.9753036
956.4,0.0001370184,0.975385,2.050941,0.06389478,0.975385
957,0.00013581,0.9754669,2.052228,0.06333126,0.9754669
957.6,0.0001348804,0.9755481,2.053514,0.06289778,0.9755481
958.2,0.0001381339,0.97563,2.054801,0.06441495,0.97563
958.8,0.0001377621,0.9757128,2.056088,0.06424156,0.9757128
959.4,0.0001342297,0.9757944,2.057374,0.06259434,0.9757944
960,0.0001308833,0.9758739,2.058661,0.06103382,0.9758739
960.6,0.0001311621,0.9759525,2.059948,0.06116386,0.9759525
961.2,0.0001361818,0.9760327,2.061234,0.06350465,0.9760327
961.8,0.0001445479,0.9761169,2.062521,0.06740596,0.9761169
962.4,0.0001408297,0.9762025,2.063808,0.06567204,0.9762025
963,0.0001425958,0.9762876,2.065094,0.06649565,0.9762876
963.6,0.0001391564,0.9763721,2.066381,0.06489178,0.9763721
964.2,0.0001427818,0.9764567,2.067668,0.06658235,0.9764567
964.8,0.0001440832,0.9765427,2.068954,0.06718922,0.9765427
965.4,0.0001282805,0.9766245,2.070241,0.05982008,0.9766245
966,0.0001365536,0.9767039,2.071528,0.06367804,0.9767039
966.6,0.0001384128,0.9767864,2.072814,0.064545,0.9767864
967.2,0.0001372973,0.9768691,2.074101,0.06402482,0.9768691
967.8,0.0001365536,0.9769513,2.075388,0.06367804,0.9769513
968.4,0.0001412944,0.9770346,2.076674,0.06588878,0.9770346
969,0.0001472437,0.9771212,2.077961,0.06866305,0.9771212
969.6,0.000142317,0.977208,2.079248,0.06636561,0.977208
970.2,0.0001385987,0.9772923,2.080534,0.06463169,0.9772923
970.8,0.0001372043,0.9773751,2.081821,0.06398147,0.9773751
971.4,0.000129396,0.977455,2.083108,0.06034025,0.977455
972,0.0001319058,0.9775334,2.084394,0.06151065,0.9775334
972.6,0.0001177764,0.9776083,2.085681,0.05492177,0.9776083
973.2,0.0001118271,0.9776772,2.086968,0.0521475,0.9776772
973.8,0.0001091314,0.9777435,2.088254,0.05089041,0.9777435
974.4,9.918498E-05,0.977806,2.089541,0.04625219,0.977806
975,9.713993E-05,0.9778649,2.090828,0.04529854,0.9778649
975.6,0.0001003005,0.9779241,2.092114,0.04677237,0.9779241
976.2,9.351461E-05,0.9779823,2.093401,0.04360797,0.9779823
976.8,9.33287E-05,0.9780383,2.094688,0.04352127,0.9780383
977.4,9.760472E-05,0.9780956,2.095974,0.04551528,0.9780956
978,9.890611E-05,0.9781546,2.097261,0.04612215,0.9781546
978.6,9.574558E-05,0.978213,2.098548,0.04464832,0.978213
979.2,0.0001037399,0.9782728,2.099834,0.04837624,0.9782728
979.8,0.0001063427,0.9783358,2.101121,0.04958998,0.9783358
980.4,0.0001103398,0.9784008,2.102408,0.05145394,0.9784008
981,0.0001113623,0.9784673,2.103694,0.05193076,0.9784673
981.6,0.0001302326,0.9785398,2.104981,0.06073038,0.9785398
982.2,0.0001338579,0.978619,2.106268,0.06242095,0.978619
982.8,0.0001339509,0.9786994,2.107554,0.0624643,0.9786994
983.4,0.0001428747,0.9787824,2.108841,0.0666257,0.9787824
984,0.0001403649,0.9788674,2.110128,0.0654553,0.9788674
984.6,0.0001354382,0.9789501,2.111414,0.06315786,0.9789501
985.2,0.0001333931,0.9790308,2.112701,0.06220421,0.9790308
985.8,0.0001253988,0.9791084,2.113988,0.05847629,0.9791084
986.4,0.0001265143,0.979184,2.115274,0.05899647,0.979184
987,0.0001174045,0.9792572,2.116561,0.05474838,0.9792572
987.6,0.000116382,0.9793273,2.117848,0.05427155,0.9793273
988.2,0.0001104328,0.9793954,2.119134,0.05149728,0.9793954
988.8,0.0001161961,0.9794634,2.120421,0.05418485,0.9794634
